Pays,Zone,R̩gion,MIN 200,201 300,301 400,401 500,501 600,601 700,701 800,801 900,901 1000,1001 1200,1201 1400,1401 1600,1601 1800,1801 2000,2001 2500,2500 MAX
IT,IT - 00,ROME,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 01,VITERBO,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 02,RIETI,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 03,FROSINONE,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 04,LATINA,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 05,TERNI,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 06,PERUGIA,118.06,156.38,198.76,236.41,273.72,310.73,351.76,388.12,438.0,512.1,581.31,654.19,722.26,844.58,1.0,10.89
IT,IT - 07,SASSARI (SARDAIGNE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 08,NUORO (SARDAIGNE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 09,CAGLIARI (SARDAIGNE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 10,TORINO,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 11,AOSTA,76.3,108.37,143.51,182.76,217.29,251.52,285.45,323.44,356.79,411.8,481.65,546.66,615.37,679.3,783.47,937.84
IT,IT - 12,CUNEO,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 13,BIELLA,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 14,ASTI,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 15,ALESSANDRIA,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 16,GENOVA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 17,SAVONA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 18,IMPERIA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 19,LA SPEZIA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 20,MILANO,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,324.44,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 21,VARESE,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 22,COMO,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 23,SONDRIO,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 24,BERGAMO,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 25,BRESCIA,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 26,LODI-CREMONA,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 27,PAVIA,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 28,VERBANIA,69.82,98.69,130.66,166.76,198.17,229.3,260.18,295.12,325.47,357.51,418.58,474.87,534.95,590.32,710.89,851.1
IT,IT - 29,PIACENZA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 30,VENEZIA,70.14,99.18,131.3,167.56,199.12,230.41,261.44,296.54,327.02,366.87,429.45,487.25,548.82,605.66,726.17,869.37
IT,IT - 31,TREVISO,70.14,99.18,131.3,167.56,199.12,230.41,261.44,296.54,327.02,366.87,429.45,487.25,548.82,605.66,726.17,869.37
IT,IT - 32,BELLUNO,70.14,99.18,131.3,167.56,199.12,230.41,261.44,296.54,327.02,366.87,429.45,487.25,548.82,605.66,726.17,869.37
IT,IT - 33,UDINE,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 34,TRIESTE,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 35,PADOVA,70.14,99.18,131.3,167.56,199.12,230.41,261.44,296.54,327.02,366.87,429.45,487.25,548.82,605.66,726.17,869.37
IT,IT - 36,VICENZA,70.14,99.18,131.3,167.56,199.12,230.41,261.44,296.54,327.02,366.87,429.45,487.25,548.82,605.66,726.17,869.37
IT,IT - 37,VERONA,70.14,99.18,131.3,167.56,199.12,230.41,261.44,296.54,327.02,366.87,429.45,487.25,548.82,605.66,726.17,869.37
IT,IT - 38,TRENTO,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 39,BOLZANO-BOZEN,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 40,BOLOGNA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 41,MODENA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 42,REGGIO NELL' EMILIA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 43,PARMA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 44,ARGENTA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 45,ROVIGO,70.14,99.18,131.3,167.56,199.12,230.41,261.44,296.54,327.02,366.87,429.45,487.25,548.82,605.66,726.17,869.37
IT,IT - 46,MANTOVA,63.98,89.97,119.09,152.36,180.96,209.32,237.43,269.64,297.28,335.04,392.48,445.18,501.68,553.5,657.42,787.2
IT,IT - 47,FORLI-RIMINI,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 48,RAVENNA,73.06,103.53,137.09,174.76,207.73,240.41,272.81,309.28,341.12,383.71,449.02,509.52,573.78,633.28,741.45,887.63
IT,IT - 50,FIRENZE,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 51,PISTOIA,900.0,901.0,1000.0,1001.0,1200.0,1201.0,1400.0,1401.0,1600.0,1601.0,1800.0,1801.0,2000.0,2001.0,2500.0,2500.0
IT,IT - 52,AREZZO,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 53,SIENA,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 54,MASSA,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 55,LUCCA,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 56,PISA,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 57,LIVORNO,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 58,GROSSETO,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 59,PRATO,79.86,113.7,150.59,191.56,227.81,263.73,299.35,339.01,374.02,417.41,488.17,554.07,623.69,688.51,806.39,965.23
IT,IT - 60,ANCONA,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 61,PESARO,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 62,MACERATA,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 63,ASCOLI PICENO,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 64,TERAMO,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 65,PESCARA,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 66,CHIETI,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 67,L'AQUILA,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 70,BARI,131.13,173.73,220.36,262.22,303.7,344.85,389.98,430.42,484.8,566.45,643.18,723.52,798.97,920.98,1.0,102.18
IT,IT - 71,FOGGIA,131.13,173.73,220.36,262.22,303.7,344.85,389.98,430.42,484.8,566.45,643.18,723.52,798.97,920.98,1.0,102.18
IT,IT - 72,BRINDISI,131.13,173.73,220.36,262.22,303.7,344.85,389.98,430.42,484.8,566.45,643.18,723.52,798.97,920.98,1.0,102.18
IT,IT - 73,LECCE,131.13,173.73,220.36,262.22,303.7,344.85,389.98,430.42,484.8,566.45,643.18,723.52,798.97,920.98,1.0,102.18
IT,IT - 74,TARANTO,131.13,173.73,220.36,262.22,303.7,344.85,389.98,430.42,484.8,566.45,643.18,723.52,798.97,920.98,1.0,102.18
IT,IT - 75,MATERA,180.16,228.36,271.77,314.81,357.48,404.13,446.07,509.13,594.73,675.36,759.57,838.86,1.0,12.66,1.0,211.74
IT,IT - 80,NAPOLI,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 81,CASERTA,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 82,BENEVENTO,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 83,AVELLINO,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 84,SALERNO,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 85,POTENZA,180.16,228.36,271.77,314.81,357.48,404.13,446.07,509.13,594.73,675.36,759.57,838.86,1.0,12.66,1.0,211.74
IT,IT - 86,ISERNIA,126.28,167.3,212.36,252.66,292.6,332.21,375.82,414.75,460.46,538.19,611.01,687.48,759.08,894.24,1.0,70.22
IT,IT - 87,COSENZA,180.16,228.36,271.77,314.81,357.48,404.13,446.07,509.13,594.73,675.36,759.57,838.86,1.0,12.66,1.0,211.74
IT,IT - 88,CATANZARO,180.16,228.36,271.77,314.81,357.48,404.13,446.07,509.13,594.73,675.36,759.57,838.86,1.0,12.66,1.0,211.74
IT,IT - 89,REGGIO DI CALABRIA,180.16,228.36,271.77,314.81,357.48,404.13,446.07,509.13,594.73,675.36,759.57,838.86,1.0,12.66,1.0,211.74
IT,IT - 90,PALERMO (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 91,TRAPANI (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 92,AGRIGENTO (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 93,CALTANISSETTA (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 94,ENNA (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 95,CATANIA (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 96,SIRACUSA (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 97,RAGUSA (SICILE),199.44,252.37,300.45,348.13,395.4,446.62,493.07,567.16,662.15,752.09,845.53,933.98,1.0,115.79,1.0,335.0
IT,IT - 98,MESSINA (SICILE),900.0,901.0,1000.0,1001.0,1200.0,1201.0,1400.0,1401.0,1600.0,1601.0,1800.0,1801.0,2000.0,2001.0,2500.0,2500.0
